"whosampled_id","mood_party","danceability_danceable","mood_relaxed","mood_sad","timbre_bright","tonal_atonal_atonal","cascade_size","temporal_influence"
"Streetiebaby/4thamind","","","","","","","0","0.16537083333333336"
"BIG-8/Man-in-the-Mirror","","","","","","","0","0.16416666666666668"
"Coin-Banks/Think-of-You","0.344098508358","0.849655747414","0.638677716255","0.63208937645","0.99999755621","0.519006252289","0","0.16416666666666668"
"Quinto-Andar/Esse-Planeta-(Velhos-Bons-Tempos)","","","","","","","0","0.16593750000000002"
"Kloudbug/RED-ALERT","","","","","","","",""
"50-Cent/Don%27t-Push-Me-Pussy","","","","","","","0","0.15000000000000002"
"Metro-Boomin/Borrowed-Love","1.57784197654E-5","0.999999880791","0.808817088604","0.754102885723","0.379832684994","0.618813872337","0","0.15000000000000002"
"JPEGMAFIA/Hermanos","","","","","","","0","0.28387500000000004"
"Busta-Rhymes/Woo-Hah!!-Got-You-All-in-Check","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.124615862966","0.30370798707","0.00608336552978","9","0.326375"
"Nas/Adam-and-Eve","0.5","0.993662178516","0.40916338563","0.299200087786","0.575764298439","0.624322593212","0","0.29025"
"Kendrick-Lamar/PRIDE.","0.510979235172","0.891453027725","0.772744297981","0.361109912395","0.705001950264","0.423943966627","3","0.15000000000000002"
"EPMD/So-Wat-Cha-Sayin%27","0.948537945747","0.999907195568","0.209601715207","0.0341484770179","0.0426424518228","6.74455986882E-6","13","0.16275000000000003"
"Tyler,-the-Creator/Tomorrow","","","","","","","0","0.19250000000000003"
"Kids-and-Explosions/Small-Problems","","","","","","","0","0.5646260156250001"
"Supreme-Cerebral/Drug-Runner","","","","","","","0","0.16416666666666668"
"Common/Soul-by-the-Pound-(Thump-Mix)","0.787333667278","0.999965190887","0.971403181553","0.220390737057","0.587763905525","0.0389380119741","1","1.4992140392992426"
"Lord-Digga/Enemy-Lines","","","","","","","0","0.20813283094746166"
"Kid-Cudi/Sky-High","0.431162297726","0.82752174139","0.0921519771218","0.425992906094","0.391013562679","0.995001912117","0","0.8008317187500001"
"Gramatik/Dungeon-Sound","0.797830283642","0.996851861477","0.9077501297","0.297674447298","0.403136193752","0.352891743183","0","0.15000000000000002"
"JPEGMAFIA/Jack-Harlow-Combo-Meal","","","","","","","0","0.28513768115942034"
"Tyler,-the-Creator/Buffalo","0.894701123238","0.999989628792","0.146550297737","0.0872125700116","0.0090572219342","0.0300441905856","0","0.16275000000000003"
"50-Cent/Then-Days-Went-By","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.218291670084","0.0375032387674","6.35181834241E-7","0","0.16275000000000003"
"Kelman-Duran/Gravity-Waves","0.364883452654","0.941464364529","0.69112098217","0.352372437716","9.85836610198E-4","0.512559115887","0","0.405"
"Billy-Preston/Bells","0.0419392473996","0.335549920797","0.938162684441","0.747156441212","0.210446357727","0.967362582684","17","0.15000000000000002"
"Das-EFX/Mic-Checka","0.85587644577","0.998707592487","0.0545554123819","0.258463650942","0.674155116081","0.261717110872","0","0.16275000000000003"
"Baby-Keem/Booman","0.491132736206","0.968837618828","0.914987504482","0.595310032368","0.35632750392","0.159895405173","1","0.2775"
"Billie-Eilish/Birds-of-a-Feather","","","","","","","0","0.15000000000000002"
"Shindy/Venedig","","","","","","","1","0.29025"
"Senica-Da-Misfit/I%27m-Old-School","","","","","","","0","0.26793750000000005"
"Redman/Funkorama","0.604728639126","0.948144614697","0.553436398506","0.146918416023","0.157820761204","0.778971910477","7","0.5680787499432387"
"Tyler,-the-Creator/Rah-Tah-Tah","","","","","","","0","0.15000000000000002"
"James-Brown/The-Payback","0.983783185482","0.999927759171","0.311195850372","0.258570760489","0.0107198515907","0.100788608193","41","0.15000000000000002"
"Chappell-Roan/HOT-TO-GO!","","","","","","","0","0.15000000000000002"
"Lady-Gaga/Die-With-a-Smile","","","","","","","0","0.15000000000000002"
"Gang-Starr/Premier-and-the-Guru","0.0106736877933","0.999825775623","0.808836936951","0.229459568858","0.111038252711","0.0259358268231","3","0.16275000000000003"
"The-Jackson-5/Who%27s-Lovin%27-You","0.00701618427411","0.438853353262","0.808418691158","0.432770550251","0.963070213795","0.932205855846","23","0.15000000000000002"
"DJ-Collo/Push-Ups","","","","","","","0","0.15000000000000002"
"MIKE/When-It-Rains","","","","","","","0","0.34125000000000005"
"Tommy-Richman/MILLION-DOLLAR-BABY","","","","","","","",""
"Eddie-Palmieri/Mi-Cumbia","0.595741331577","0.849562823772","0.381597042084","0.262527346611","0.454565018415","0.621309638023","21","0.15000000000000002"
"Chappell-Roan/Good-Luck,-Babe!","","","","","","","",""
"Cajmere/Percolator","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.0333434715867","0.0808476656675","0.00550936628133","",""
"Jill-Scott/A-Long-Walk","","","","","","","1","0.15000000000000002"
"Big-Sean/Memories","0.0596842467785","0.484105229378","0.886376678944","0.615051388741","0.0847154706717","0.966115176678","2","0.2775"
"PigBag/Papa%27s-Got-a-Brand-New-PigBag","0.911088883877","0.998284876347","0.384687006474","0.0606746040285","0.133509978652","0.417753368616","0","0.15000000000000002"
"%C2%A5$/CARNIVAL-(HOOLIGANS-Version)","","","","","","","0","0.15000000000000002"
"Charli-XCX/360","","","","","","","0","0.15000000000000002"
"Trillville/Some-Cut","0.927522063255","0.998329937458","0.5","0.23490421474","0.849856078625","0.122568756342","11","0.15000000000000002"
"Jim-Crow/Can-We-Do-This","","","","","","","12","0.15000000000000002"
"Jimin/Who","","","","","","","0","0.15000000000000002"
"Dua-Lipa/Houdini","","","","","","","0","0.15000000000000002"
"Tom-Petty/You-Don%27t-Know-How-It-Feels","0.635228693485","0.967306017876","0.0190500617027","0.420817524195","0.820213317871","0.567844092846","1","0.15000000000000002"
"Isaac-Hayes/Walk-on-By","","","","","","","61","0.15000000000000002"
"Sabrina-Carpenter/Please-Please-Please","","","","","","","0","0.15000000000000002"
"SZA/Saturn","","","","","","","0","0.15000000000000002"
"Vinyl-Audio/04-Horrorcore-2-62bpm","","","","","","","1","0.15000000000000002"
"Funkadelic/Freak-of-the-Week","0.534533083439","0.860708594322","0.153575792909","0.364964962006","0.903441011906","0.79871070385","61","0.15000000000000002"
"Yo-Gotti/Cold-Blood","0.598031401634","0.993684232235","0.5","0.47393605113","0.0580407679081","0.720768690109","0","0.16416666666666668"
"EPMD/Boon-Dox","0.980535447598","0.984939396381","0.053646530956","0.0168647225946","0.34687384963","0.0239451117814","3","0.16275000000000003"
"RZA/The-Birth","0.396911025047","0.687034189701","0.918646752834","0.449080109596","0.117719709873","0.598719477654","0","0.16416666666666668"
"Mr.-Sisco/Drop-It-Off-Yo-Ass","","","","","","","0","0.29104687500000004"
"Drake/The-HEART-PART-6","","","","","","","",""
"Giovanni-Cristiani/Fragments-of-Crystal","","","","","","","1","0.15000000000000002"
"Stark-Reality/Dreams","","","","","","","1","0.15000000000000002"
"Wilson-Pickett/Get-Me-Back-on-Time,-Engine-Number-9","0.472325414419","0.450032502413","0.817926645279","0.254984736443","0.861883580685","0.0487085431814","57","0.15000000000000002"
"Succession/Family-Reunion","","","","","","","",""
"Nicki-Minaj/Beam-Me-Up-Scotty","0.957622170448","0.999999880791","0.0718749836087","0.191690847278","0.0807019248605","2.63346265683E-7","0","0.15000000000000002"
"Dirty-Beaches/Untitled-Take-Away-Show","","","","","","","",""
"Flatbush-Zombies/Palm-Trees","0.59876704216","0.999322414398","0.627919256687","0.626336395741","0.292226463556","0.191900268197","3","0.2192891767857143"
"EPMD/Strictly-Business","0.878144979477","0.999934077263","0.0626125335693","0.0586625598371","0.0412309654057","0.0694980174303","0","0.16159090909090912"
"Gang-Starr/Nice-Girl,-Wrong-Place","0.76504778862","0.123762279749","0.884179830551","0.356672376394","0.832134962082","0.00535412086174","0","0.16416666666666668"
"Gangsta-Blac/Powder","","","","","","","0","0.181875"
"2Pac/Fuck-Friendz","0.806835472584","0.951702356339","0.379056215286","0.365039020777","0.996506989002","0.509313583374","9","0.15000000000000002"
"Slim-Thug/Top-Drop","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.307426929474","0.257543236017","0.521753668785","0","0.1775462962962963"
"Jay-Z/No-Church-in-the-Wild","0.209734633565","0.950831830502","0.511652767658","0.363541960716","0.628549575806","0.278449594975","5","0.16821428571428573"
"Kendrick-Lamar/King-Kunta","0.844737946987","0.999823987484","0.565593361855","0.390272140503","0.192027434707","0.0151576166973","0","0.1769166666666667"
"Hugo-Henriquez/Te-Voy-a-Regalar-Un-Continente","","","","","","","1","0.15000000000000002"
"Naughty-by-Nature/Nothing-to-Lose-(Naughty-Live)","","","","","","","0","0.30937500000000007"
"Jay-Z/Takeover","0.449634432793","0.955561876297","0.94603061676","0.262325674295","0.412727296352","0.0202286578715","10","0.188544350566209"
"Big-Sean/Yes","","","","","","","",""
"Jay-Z/Blue-Magic","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.0433279424906","1.32661312819E-4","2.52220871744E-7","2","0.1810275297619048"
"Jay-Z/Otis","0.242897063494","0.799921512604","0.853834092617","0.316574126482","0.623981535435","0.248048782349","0","0.16821428571428573"
"Degiheugi/La-D%C3%A9couverte","0.411504805088","0.870701551437","0.928947687149","0.804193973541","0.0895973742008","0.0194117799401","0","0.436875"
"Jay-Z/Girls,-Girls,-Girls","0.797591626644","0.981669545174","0.0608592145145","0.258583724499","0.847436904907","0.938343703747","9","0.15000000000000002"
"Bill-Charlap/I%27m-Old-Fashioned","0.0273557100445","0.166571080685","0.915490269661","0.699834227562","0.57850086689","0.353931725025","1","0.15000000000000002"
"Bunny-Sigler/Shake-Your-Booty","","","","","","","19","0.15000000000000002"
"Hugh-Masekela/Yei-Baa-Gbe-Wolo","0.290938556194","0.30983287096","0.830110669136","0.436422288418","0.995047867298","0.20564468205","2","0.15000000000000002"
"9th-Wonder/Ether","0.691658854485","0.921474397182","0.604011178017","0.253133893013","0.954938828945","0.0878914892673","0","0.17620833333333336"
"LL-Cool-J/The-Boomin%27-System","0.899321973324","0.998779475689","0.632731258869","0.31818407774","0.133296370506","0.0468987040222","0","0.15000000000000002"
"Alan-Feanch/Flowers-Country","","","","","","","1","0.15000000000000002"
"Nintendo/Super-Mario-64-Sound-Effects","","","","","","","1","0.15000000000000002"
"Compton%27s-Most-Wanted/Growin%27-Up-in-the-Hood","0.813892126083","0.990186691284","0.0617414079607","0.0771752297878","0.288732022047","0.00943617522717","1","0.16416666666666668"
"Galt-MacDermot/Space","0.0277704428881","2.4571605195E-7","0.755664229393","0.725183069706","0.99009758234","0.79701000452","29","0.15000000000000002"
"Rosinha-De-Valenca/Summertime","0.0752861276269","0.0156186418608","0.942871749401","0.732564747334","0.881958663464","0.896507203579","3","0.15000000000000002"
"Xzibit/Say-My-Name","0.87420886755","0.997142374516","0.105617165565","0.12816233933","0.378775596619","0.852470576763","0","0.17620833333333336"
"Jay-Z/U-Don%27t-Know","0.919396460056","0.993188560009","0.586184203625","0.122279234231","0.69803327322","0.342298954725","10","0.15000000000000002"
"Soulja-Boy/Report-Card","0.600888550282","0.998540878296","0.252722471952","0.274298489094","0.0312010925263","0.0783210769296","0","0.1775462962962963"
"Lace-Da-Booms/Cut-That-Weak-Shit-(L%27s-Version)","","","","","","","0","1.5518319334043562"
"The-Winstons/Amen,-Brother","0.526198327541","0.371011048555","0.0253169983625","0.0619740635157","0.380543291569","0.00802060868591","74","0.2066666666666667"
"Traditional-Folk/Peter-Piper","","","","","","","",""
"Tyler,-the-Creator/Like-Him","","","","","","","0","0.385875"
"Remy-Ma/ShETHER","0.260582059622","0.935322880745","0.738566696644","0.50792402029","0.907162070274","0.69083493948","",""
"Smif-N-Wessun/Sound-Bwoy-Bureill-(Remix)","","","","","","","0","0.16949940476190478"
"Franco-Micalizzi/Voices-for-Sadness-Theme","","","","","","","2","0.15000000000000002"
"Crypto/Awakening","","","","","","","3","0.15000000000000002"
"Reiko-Kashiwagi/Rain-in-the-City","","","","","","","1","0.15000000000000002"
"Bryson-Tiller/Rich-Boy","","","","","","","0","0.1775462962962963"
"Mobb-Deep/Survival-of-the-Fittest","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.18332387507","0.00442896317691","2.54304018199E-6","11","0.5460572240259741"
"The-Notorious-B.I.G./Sky%27s-the-Limit","0.296380579472","0.954065799713","0.477017402649","0.481072723866","0.774725615978","0.88586294651","1","0.15000000000000002"
"Drake/Push-Ups","","","","","","","",""
"Lil-Gnar/Million-Dollar-Baby-(Freestyle)","","","","","","","",""
"2nd-II-None/Be-True-to-Yourself","0.851521730423","0.999213337898","0.517499148846","0.18233948946","0.115691237152","0.0767568051815","0","0.16416666666666668"
"The-Notorious-B.I.G./Suicidal-Thoughts","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.0697870776057","0.0703847780824","0.00427846144885","1","0.15000000000000002"
"Gang-Starr/Name-Tag-(Premier-%26-the-Guru)","0.271536767483","0.0687906593084","0.423185050488","0.562711656094","0.827749252319","0.54303085804","0","0.19611250000000002"
"ATL/Car-Scene","","","","","","","",""
"Bj%C3%B6rk/5-Years","","","","","","","1","0.15000000000000002"
"9th-Wonder/LoveKills!!!","","","","","","","0","0.15000000000000002"
"Kourosh-Yaghmaei/Gol-e-Yakh","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.372293293476","0.182715266943","0.0783780664206","",""
"Chris-Read/Diary-Rap-Megamix-1989","","","","","","","0","0.19611250000000002"
"Big-Sean/Intro","0.131160452962","0.722167730331","0.731125950813","0.718856930733","0.457709372044","0.98967730999","0","0.26793750000000005"
"Balarke/Diddy-Time","","","","","","","0","0.15000000000000002"
"Sam-Cooke/A-Change-Is-Gonna-Come","0.0880786553025","0.413824170828","0.962703883648","0.788246512413","0.688620686531","0.531628072262","1","0.15000000000000002"
"Pex/Hokusai","","","","","","","",""
"The-Godfather-Part-II/I-Know-It-Was-You,-Fredo","","","","","","","",""
"Nat-Adderley/Quit-It","0.231108903885","0.0931749567389","0.418906033039","0.72041875124","0.795229971409","0.315674424171","0","0.15000000000000002"
"Kanye-West/Flashing-Lights","0.5","0.279808014631","0.894715487957","0.368822515011","0.128742590547","0.604813694954","1","0.15000000000000002"
"Masato-Nakamura/Bonus-Stage","","","","","","","3","0.15000000000000002"
"Bhad-Bhabie/Ms.-Whitman","","","","","","","",""
"Robert-Maxwell,-His-Harp,-%26-Orchestra/Nature-Boy","","","","","","","0","0.15000000000000002"
"Maaliw/MILAN.-(Pt.-I-%26-II)","","","","","","","0","0.19250000000000003"
"Mandrill/Peace-and-Love-(Amani-Na-Mapenzi)%3A-Movement-IV-(Encounter)","0.0246204379946","0.0982020273805","0.987003326416","0.756747126579","0.16023747623","0.561367630959","1","0.15000000000000002"
"Kanye-West/Touch-the-Sky","0.412433296442","0.235207676888","0.5","0.355341792107","0.037864163518","0.533668220043","2","0.15000000000000002"
"Lou-Donaldson/Pot-Belly","0.185899794102","0.700521051884","0.974785864353","0.521315038204","0.981342017651","0.547181427479","3","0.15000000000000002"
"Redman/Tonight%27s-Da-Night","0.859810829163","0.976661205292","0.681270539761","0.730499267578","0.99642765522","0.0235236138105","2","0.2020076041666667"
"Mort-Garson/Music-to-Soothe-the-Savage-Snake-Plant","0.0037041362375","0.00335816550069","0.992727279663","0.909227848053","0.0410384722054","0.0637239739299","0","0.15000000000000002"
"Eminem/Yah-Yah","0.801733732224","0.999911904335","0.0843070149422","0.144605517387","0.687557399273","0.214173525572","0","0.1808243055555556"
"Doechii/What-It-Is-(Block-Boy)","","","","","","","",""
"Charli-XCX/365","","","","","","","0","0.15000000000000002"
"City-Girls/Twerkulator","0.946568727493","0.999947786331","0.875578701496","0.409746289253","0.00256920978427","1.12834817045E-8","",""
"Kirk-Franklin/Stomp-(Remix)","1.45267995322E-5","3.00000096379E-14","0.808817088604","0.184211924672","0.971200525761","0.484107106924","0","0.1808243055555556"
"Smoke-DZA/Substance-Abuse","0.683585584164","0.987945318222","0.761811196804","0.21187864244","0.0566644668579","0.0428007729352","0","0.16821428571428573"
"French-Montana/Jackson-5","","","","","","","0","0.16821428571428573"
"YG/Go-Loko","0.316581130028","0.97916084528","0.918154597282","0.648871779442","0.384744644165","0.355947345495","0","0.17375762648809526"
"Amin%C3%A9/360.5","","","","","","","",""
"Danny-Brown/When-It-Rain","0.466697126627","0.998634040356","0.887213170528","0.138208851218","0.120752669871","0.0724817886949","0","0.15000000000000002"
"Mantronix/Put-a-Little-Love-on-Hold","0.838117897511","0.941264510155","0.394338846207","0.235800400376","0.994534790516","0.956970989704","0","0.17550000000000002"
"Keith-Sweat/Keep-It-Comin%27","0.837486565113","0.912784278393","0.0249602477998","0.108059838414","0.0678461641073","0.129847079515","0","0.17550000000000002"
"25th-Frame/Percolator","","","","","","","0","0.15000000000000002"
"Epitome-of-Hype/Ladies-With-an-Attitude","","","","","","","0","0.17550000000000002"
"Patricia-Carli/La-D%C3%A9couverte","","","","","","","1","0.15000000000000002"
"Catching-Flies/Daymarks","","","","","","","0","0.25625000000000003"
"Benny-the-Butcher/Goodnight","0.604512870312","0.984787166119","0.801737129688","0.428962022066","0.142935469747","0.358307957649","0","0.1808243055555556"
"Naughty-by-Nature/Cruddy-Clique","0.892056584358","0.99983394146","0.0659400969744","0.219732820988","0.609357237816","0.73817461729","1","0.15000000000000002"
